Class,_NormalizedVDWVC2,_PolarizabilityC2,_PolarizabilityC3,_ChargeC1,_PolarizabilityC1,_SecondaryStrC2,_SecondaryStrC3,_NormalizedVDWVC3,_SecondaryStrC1,_SolventAccessibilityC1,_SolventAccessibilityC2,_SolventAccessibilityC3,_NormalizedVDWVC1,_HydrophobicityC3,_HydrophobicityC1,_ChargeC3,_PolarityC2,_PolarityC1,_HydrophobicityC2,_PolarityC3,_ChargeC2,_SecondaryStrT13,_SecondaryStrT12,_SolventAccessibilityT23,_SecondaryStrT23,_HydrophobicityT13,_HydrophobicityT12,_HydrophobicityT23,_NormalizedVDWVT23,_ChargeT12,_ChargeT13,_NormalizedVDWVT13,_PolarityT12,_PolarizabilityT23,_ChargeT23,_PolarityT23,_NormalizedVDWVT12,_SolventAccessibilityT13,_SolventAccessibilityT12,_PolarizabilityT13,_PolarizabilityT12,_PolarityT13,_NormalizedVDWVD1075,_PolarityD1075,_PolarityD3100,_PolarityD3025,_SecondaryStrD2075,_SolventAccessibilityD1100,_SolventAccessibilityD1025,_PolarityD1100,_NormalizedVDWVD2025,_ChargeD3050,_PolarityD2001,_SolventAccessibilityD2025,_HydrophobicityD3050,_PolarizabilityD3050,_NormalizedVDWVD3025,_HydrophobicityD2100,_SolventAccessibilityD3001,_ChargeD1075,_SecondaryStrD1075,_PolarizabilityD2050,_SolventAccessibilityD3100,_PolarizabilityD2001,_HydrophobicityD3025,_PolarizabilityD3025,_SecondaryStrD3050,_SolventAccessibilityD2050,_HydrophobicityD2001,_NormalizedVDWVD2100,_PolarityD1001,_ChargeD2075,_HydrophobicityD1001,_SecondaryStrD1100,_NormalizedVDWVD1001,_NormalizedVDWVD2050,_PolarityD3001,_SecondaryStrD2001,_NormalizedVDWVD3100,_PolarityD3075,_ChargeD1001,_NormalizedVDWVD3001,_NormalizedVDWVD3050,_SecondaryStrD1025,_SolventAccessibilityD1050,_PolarizabilityD3001,_PolarityD2075,_SecondaryStrD3001,_ChargeD2025,_HydrophobicityD2050,_PolarizabilityD1100,_SolventAccessibilityD2100,_PolarizabilityD1025,_ChargeD2100,_NormalizedVDWVD1050,_PolarityD1050,_ChargeD3075,_SolventAccessibilityD1001,_SecondaryStrD1050,_NormalizedVDWVD2075,_PolarizabilityD3075,_PolarityD2025,_NormalizedVDWVD2001,_HydrophobicityD3075,_SolventAccessibilityD2001,_HydrophobicityD1025,_ChargeD1050,_SolventAccessibilityD3025,_SecondaryStrD2050,_PolarityD2100,_SecondaryStrD3100,_SecondaryStrD3025,_PolarizabilityD1075,_HydrophobicityD3001,_SolventAccessibilityD2075,_SecondaryStrD3075,_HydrophobicityD2025,_PolarizabilityD2100,_PolarizabilityD2025,_SolventAccessibilityD3075,_HydrophobicityD2075,_HydrophobicityD1075,_ChargeD2050,_ChargeD3100,_ChargeD3025,_PolarityD1025,_ChargeD3001,_SolventAccessibilityD1075,_HydrophobicityD1050,_SecondaryStrD2025,_SecondaryStrD1001,_NormalizedVDWVD1100,_NormalizedVDWVD3075,_NormalizedVDWVD1025,_PolarizabilityD1050,_SecondaryStrD2100,_PolarizabilityD3100,_ChargeD1025,_SolventAccessibilityD3050,_HydrophobicityD3100,_PolarityD2050,_PolarizabilityD2075,_HydrophobicityD1100,_ChargeD2001,_PolarizabilityD1001,_ChargeD1100,_PolarityD3050
0,0.132221296993913,0.197375320224904,0.260831128543364,0.132221296993913,0.487670964941293,0.260831128543364,0.197375320224904,0.260831128543364,0.487670964941293,0.487670964941293,0.260831128543364,0.197375320224904,0.537049566998035,0.197375320224904,0.260831128543364,0.132221296993913,0.132221296993913,0.197375320224904,0.487670964941293,0.132221296993913,0.624897288533966,0.278449073035126,0.278449073035126,0.0708809364073997,0.142033171831641,0.210791971820641,0.142033171831641,0.210791971820641,0.0708809364073997,0.210791971820641,0.0708809364073997,0.210791971820641,0.142033171831641,0.0708809364073997,0.142033171831641,0,0.142033171831641,0.342568820764912,0.278449073035126,0.210791971820641,0.142033171831641,0.142033171831641,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,0.99999999999475,1,1,1,0.99999999999475,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,0.999996762970397,0.999996762970397,1,1
0,0.0668999253568555,0.0668999253568555,0,0,0.731989530659724,0.321213828988535,0.0668999253568555,0,0.537049566998035,0.624897288533966,0,0.260831128543364,0.731989530659724,0.0668999253568555,0,0,0,0.0668999253568555,0.731989530659724,0,0.761594155955765,0.0708809364073997,0.516093304290051,0,0.0708809364073997,0,0,0.142033171831641,0,0,0,0,0,0,0,0,0.142033171831641,0.46211715726001,0,0,0.142033171831641,0,1,1,0,0,1,1,0.99999999999475,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0.999996762970397,1,1,1,0,1,0.999996762970397,1,0,1,0,0,0,0,0,0.99999999999475,1,0,0,1,1,1,1,0,1,1,1,1,0,0.999996762970397,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0.999996762970397,1,0,1,1,1,0,0,1,1,0,1,0,0.999996762970397,0.999996762970397,0,0
0,0.197375320224904,0.260831128543364,0.260831128543364,0.0668999253568555,0.435772187335887,0.197375320224904,0.197375320224904,0.260831128543364,0.537049566998035,0.435772187335887,0.321213828988535,0.197375320224904,0.487670964941293,0.132221296993913,0.321213828988535,0.260831128543364,0.197375320224904,0.197375320224904,0.487670964941293,0.132221296993913,0.583003023933281,0.404485255461236,0.210791971820641,0.278449073035126,0,0,0.404485255461236,0.0708809364073997,0.142033171831641,0.0708809364073997,0.0708809364073997,0.278449073035126,0.0708809364073997,0.142033171831641,0.342568820764912,0,0.210791971820641,0.142033171831641,0.142033171831641,0.278449073035126,0.210791971820641,0.0708809364073997,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,0.99999999999475,1,1,1,0.999996762970397,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,0.999996762970397,0.999996762970397,1,1
0,0.197375320224904,0.197375320224904,0.132221296993913,0.132221296993913,0.583003023933281,0.0668999253568555,0.321213828988535,0.132221296993913,0.537049566998035,0.379948962255225,0.260831128543364,0.321213828988535,0.583003023933281,0.132221296993913,0.260831128543364,0.132221296993913,0.0668999253568555,0.132221296993913,0.537049566998035,0.132221296993913,0.624897288533966,0.278449073035126,0.0708809364073997,0.210791971820641,0.0708809364073997,0.142033171831641,0.342568820764912,0.142033171831641,0.0708809364073997,0.278449073035126,0,0.210791971820641,0,0.0708809364073997,0.210791971820641,0,0.342568820764912,0.0708809364073997,0.278449073035126,0.210791971820641,0.342568820764912,0.0708809364073997,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,0.99999999999475,1,1,1,0.99999999999475,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,0.999996762970397,0.999996762970397,1,1
0,0,0.0668999253568555,0.197375320224904,0.132221296993913,0.624897288533966,0.197375320224904,0.260831128543364,0.197375320224904,0.487670964941293,0.435772187335887,0.132221296993913,0.379948962255225,0.664036770267849,0.0668999253568555,0.132221296993913,0,0.0668999253568555,0.0668999253568555,0.664036770267849,0.132221296993913,0.699846698630733,0.142033171831641,0.210791971820641,0.0708809364073997,0.0708809364073997,0,0.278449073035126,0.142033171831641,0,0.278449073035126,0,0.404485255461236,0,0,0,0,0,0.278449073035126,0.210791971820641,0.404485255461236,0.0708809364073997,0,1,1,1,1,1,1,0.999996762970397,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,0,1,1,1,1,0.999996762970397,0,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,0,0.999996762970397,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,0.999996762970397,1,1
0,0,0,0,0,0.761594155955765,0.132221296993913,0.260831128543364,0,0.537049566998035,0.664036770267849,0,0.197375320224904,0.761594155955765,0,0,0,0,0,0.761594155955765,0,0.761594155955765,0.404485255461236,0.142033171831641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278449073035126,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0.999996762970397,0,0,1,0,1,0.999996762970397,0,0,1,0,0,0,0,0,0.99999999999475,1,0,0,1,1,1,1,0,1,1,1,0,0,0.999996762970397,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0.999996762970397,1,0,1,1,1,0,0,1,0,0,0,0,0.999996762970397,0.999996762970397,0,0
0,0.132221296993913,0.260831128543364,0.260831128543364,0.132221296993913,0.435772187335887,0.321213828988535,0.260831128543364,0.260831128543364,0.379948962255225,0.487670964941293,0.197375320224904,0.260831128543364,0.537049566998035,0.197375320224904,0.197375320224904,0.0668999253568555,0.132221296993913,0.260831128543364,0.537049566998035,0.132221296993913,0.664036770267849,0.278449073035126,0.278449073035126,0.210791971820641,0.142033171831641,0,0.278449073035126,0.278449073035126,0.0708809364073997,0.210791971820641,0.0708809364073997,0.210791971820641,0.0708809364073997,0.0708809364073997,0.0708809364073997,0,0.210791971820641,0.210791971820641,0.0708809364073997,0.210791971820641,0.210791971820641,0.142033171831641,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,0.999996762970397,0.999996762970397,1,1
0,0.379948962255225,0.487670964941293,0.197375320224904,0.132221296993913,0.260831128543364,0.260831128543364,0.197375320224904,0.197375320224904,0.487670964941293,0.537049566998035,0.321213828988535,0.0668999253568555,0.321213828988535,0.379948962255225,0.321213828988535,0.197375320224904,0.197375320224904,0.379948962255225,0.260831128543364,0.132221296993913,0.583003023933281,0.142033171831641,0.342568820764912,0,0.210791971820641,0.210791971820641,0.0708809364073997,0.210791971820641,0.278449073035126,0.142033171831641,0.142033171831641,0.142033171831641,0.142033171831641,0.278449073035126,0.142033171831641,0.142033171831641,0.210791971820641,0.0708809364073997,0.278449073035126,0.142033171831641,0.210791971820641,0.0708809364073997,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,0.99999999999475,0.99999999999475,1,1,0.999996762970397,1,0.99999999999475,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,0.999996762970397,0.99999999999475,1,1,1,1,1,1,1,1,0.999996762970397,0.999996762970397,1,1
0,0,0.0668999253568555,0.0668999253568555,0.0668999253568555,0.699846698630733,0.197375320224904,0.0668999253568555,0.0668999253568555,0.624897288533966,0.583003023933281,0.0668999253568555,0.260831128543364,0.731989530659724,0,0.0668999253568555,0,0.0668999253568555,0,0.731989530659724,0.0668999253568555,0.731989530659724,0.142033171831641,0.404485255461236,0.0708809364073997,0,0,0.142033171831641,0,0,0.142033171831641,0,0.142033171831641,0,0.0708809364073997,0,0.0708809364073997,0,0.46211715726001,0.0708809364073997,0.0708809364073997,0.0708809364073997,0,1,0,1,1,1,1,0.99999999999475,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0.999996762970397,0,0,1,1,1,0.999996762970397,0,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,1,1,0,0,0.999996762970397,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0,1,1,1,0.999996762970397,0.999996762970397,1,1
0,0.132221296993913,0.260831128543364,0.132221296993913,0.0668999253568555,0.537049566998035,0.132221296993913,0.260831128543364,0.132221296993913,0.537049566998035,0.583003023933281,0.132221296993913,0.197375320224904,0.624897288533966,0.132221296993913,0.132221296993913,0.0668999253568555,0.132221296993913,0.197375320224904,0.624897288533966,0.0668999253568555,0.699846698630733,0.278449073035126,0.0708809364073997,0.0708809364073997,0.142033171831641,0,0.142033171831641,0.278449073035126,0,0.0708809364073997,0.0708809364073997,0.0708809364073997,0.0708809364073997,0,0.0708809364073997,0,0.278449073035126,0.142033171831641,0.0708809364073997,0.0708809364073997,0.278449073035126,0.0708809364073997,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,0.999996762970397,0.999996762970397,1,1
0,0,0.260831128543364,0.0668999253568555,0,0.583003023933281,0.197375320224904,0.321213828988535,0.0668999253568555,0.435772187335887,0.487670964941293,0,0.435772187335887,0.731989530659724,0,0,0,0.260831128543364,0.0668999253568555,0.761594155955765,0,0.761594155955765,0.404485255461236,0.0708809364073997,0,0.210791971820641,0,0,0,0,0,0,0.142033171831641,0,0,0,0,0,0.46211715726001,0,0.142033171831641,0.46211715726001,0,1,1,0,0,1,1,0.99999999999475,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0.999996762970397,0,1,1,0,1,0.999996762970397,0,0,1,1,0,0,1,1,0.999996762970397,1,1,1,1,1,1,1,0,0.99999999999475,1,1,1,0,0.999996762970397,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0.999996762970397,1,1,1,1,1,1,0,1,0,1,1,0,0.999996762970397,0.999996762970397,0,0
0,0,0.260831128543364,0.0668999253568555,0,0.583003023933281,0.197375320224904,0.379948962255225,0.0668999253568555,0.379948962255225,0.487670964941293,0,0.435772187335887,0.731989530659724,0,0,0,0.260831128543364,0.0668999253568555,0.761594155955765,0,0.761594155955765,0.404485255461236,0.0708809364073997,0,0.210791971820641,0,0,0,0,0,0,0.142033171831641,0,0,0,0,0,0.46211715726001,0,0.142033171831641,0.46211715726001,0,1,1,0,0,1,1,0.99999999999475,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0.999996762970397,0,1,1,0,1,0.999996762970397,0,0,1,1,0,0,1,1,0.999996762970397,1,1,1,1,1,1,1,0,0.99999999999475,1,1,1,0,0.999996762970397,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0.999996762970397,1,1,1,1,1,1,0,1,0,1,1,0,0.999996762970397,0.999996762970397,0,0
0,0.260831128543364,0.321213828988535,0.321213828988535,0.0668999253568555,0.321213828988535,0.260831128543364,0.321213828988535,0.321213828988535,0.379948962255225,0.321213828988535,0.260831128543364,0.379948962255225,0.379948962255225,0.260831128543364,0.260831128543364,0.132221296993913,0.197375320224904,0.379948962255225,0.435772187335887,0.0668999253568555,0.664036770267849,0.342568820764912,0.0708809364073997,0.278449073035126,0.342568820764912,0.142033171831641,0.210791971820641,0.404485255461236,0.278449073035126,0.0708809364073997,0.0708809364073997,0.278449073035126,0.278449073035126,0.278449073035126,0.142033171831641,0,0.210791971820641,0.404485255461236,0.0708809364073997,0.278449073035126,0.210791971820641,0,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0.999996762970397,0.99999999999475,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,0.999996762970397,0.99999999999475,1,1,1,1,1,1,1,1,0.999996762970397,0.999996762970397,1,1
0,0.132221296993913,0.132221296993913,0.132221296993913,0.0668999253568555,0.624897288533966,0.260831128543364,0.260831128543364,0.132221296993913,0.435772187335887,0.624897288533966,0.0668999253568555,0.197375320224904,0.624897288533966,0.132221296993913,0.0668999253568555,0,0,0.197375320224904,0.664036770267849,0.0668999253568555,0.731989530659724,0.210791971820641,0.278449073035126,0.0708809364073997,0.0708809364073997,0.0708809364073997,0.0708809364073997,0.142033171831641,0.0708809364073997,0.142033171831641,0,0.0708809364073997,0,0.0708809364073997,0,0,0.142033171831641,0.342568820764912,0.0708809364073997,0.0708809364073997,0.142033171831641,0.142033171831641,1,1,1,1,1,1,0.99999999999475,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0.999996762970397,1,1,0,1,1,1,1,1,0.99999999999475,1,1,1,0,0.999996762970397,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0.999996762970397,1,1,0.99999999999475,1,1,1,1,1,1,0,1,1,0.999996762970397,0.999996762970397,1,1
0,0.132221296993913,0.132221296993913,0.132221296993913,0.0668999253568555,0.624897288533966,0.260831128543364,0.379948962255225,0.132221296993913,0.321213828988535,0.487670964941293,0.197375320224904,0.260831128543364,0.624897288533966,0.132221296993913,0.197375320224904,0.132221296993913,0,0.197375320224904,0.583003023933281,0.0668999253568555,0.664036770267849,0.278449073035126,0.0708809364073997,0.142033171831641,0.210791971820641,0.142033171831641,0.278449073035126,0.142033171831641,0.0708809364073997,0.142033171831641,0,0.210791971820641,0,0.0708809364073997,0.278449073035126,0,0.210791971820641,0.278449073035126,0.278449073035126,0.210791971820641,0.210791971820641,0.0708809364073997,1,1,1,1,1,1,0.99999999999475,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0.999996762970397,1,1,0,1,1,1,1,1,0.99999999999475,1,1,1,1,0.999996762970397,0.99999999999475,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,0.99999999999475,1,1,1,1,1,1,0,1,1,0.999996762970397,0.999996762970397,1,1
0,0.0668999253568555,0.0668999253568555,0.132221296993913,0.0668999253568555,0.664036770267849,0.321213828988535,0.197375320224904,0.132221296993913,0.435772187335887,0.583003023933281,0.0668999253568555,0.260831128543364,0.664036770267849,0.0668999253568555,0.0668999253568555,0,0,0.132221296993913,0.699846698630733,0.0668999253568555,0.731989530659724,0.0708809364073997,0.404485255461236,0.0708809364073997,0.210791971820641,0.0708809364073997,0.0708809364073997,0,0.0708809364073997,0.142033171831641,0,0.0708809364073997,0,0.0708809364073997,0,0,0,0.46211715726001,0.0708809364073997,0.0708809364073997,0,0.142033171831641,1,1,1,1,1,1,0.99999999999475,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0.999996762970397,1,1,0,1,1,1,1,1,1,1,1,1,0,0.999996762970397,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,0,1,1,0.999996762970397,0.999996762970397,1,1
0,0.197375320224904,0.260831128543364,0.197375320224904,0.0668999253568555,0.487670964941293,0.321213828988535,0.260831128543364,0.197375320224904,0.379948962255225,0.537049566998035,0.197375320224904,0.197375320224904,0.537049566998035,0.260831128543364,0.197375320224904,0.132221296993913,0.132221296993913,0.260831128543364,0.487670964941293,0.0668999253568555,0.664036770267849,0.142033171831641,0.210791971820641,0.142033171831641,0.278449073035126,0.142033171831641,0.278449073035126,0.210791971820641,0.0708809364073997,0.142033171831641,0,0.210791971820641,0,0.0708809364073997,0.278449073035126,0,0.278449073035126,0.142033171831641,0.278449073035126,0.210791971820641,0.278449073035126,0.0708809364073997,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,0.999996762970397,0.999996762970397,1,1
0,0.132221296993913,0.197375320224904,0.260831128543364,0.132221296993913,0.487670964941293,0.260831128543364,0.132221296993913,0.260831128543364,0.537049566998035,0.435772187335887,0.197375320224904,0.321213828988535,0.537049566998035,0.0668999253568555,0.197375320224904,0.0668999253568555,0.132221296993913,0.197375320224904,0.624897288533966,0.132221296993913,0.664036770267849,0.142033171831641,0.46211715726001,0.210791971820641,0.0708809364073997,0.0708809364073997,0.342568820764912,0.0708809364073997,0.0708809364073997,0.278449073035126,0,0.210791971820641,0,0.0708809364073997,0.142033171831641,0,0.210791971820641,0.278449073035126,0.210791971820641,0.210791971820641,0.278449073035126,0.210791971820641,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,1,0.99999999999475,1,1,1,1,1,1,1,1,1,0.999996762970397,0.999996762970397,1,1
0,0,0.132221296993913,0.0668999253568555,0,0.664036770267849,0.132221296993913,0.321213828988535,0.0668999253568555,0.487670964941293,0.583003023933281,0.0668999253568555,0.260831128543364,0.731989530659724,0,0.0668999253568555,0.0668999253568555,0.132221296993913,0.0668999253568555,0.731989530659724,0,0.731989530659724,0.516093304290051,0.142033171831641,0,0.142033171831641,0,0.142033171831641,0,0,0,0,0.142033171831641,0,0,0.142033171831641,0,0,0.404485255461236,0.142033171831641,0.142033171831641,0.278449073035126,0,1,1,0,0,1,1,1,1,0,0.99999999999475,1,0.99999999999475,0,1,1,1,1,0,1,1,1,1,0,1,1,0.99999999999475,0.999996762970397,0,1,1,0.99999999999475,1,0.999996762970397,0,0,1,1,0,0,1,1,1,1,1,1,0.99999999999475,1,1,1,0.99999999999475,1,1,1,1,0.99999999999475,0.999996762970397,1,0,1,1,0,0,0.99999999999475,0.99999999999475,0,1,1,1,1,0.99999999999475,1,0,0.99999999999475,1,1,1,1,1,1,0.99999999999475,1,0.99999999999475,0.99999999999475,1,0.99999999999475,1,0.99999999999475,1,0.999996762970397,1,1,1,1,1,1,0,1,0,1,1,0.99999999999475,0.999996762970397,0.999996762970397,0,0
0,0.0668999253568555,0.260831128543364,0.0668999253568555,0,0.583003023933281,0.132221296993913,0.379948962255225,0.0668999253568555,0.435772187335887,0.537049566998035,0.0668999253568555,0.321213828988535,0.699846698630733,0.0668999253568555,0.0668999253568555,0.0668999253568555,0.197375320224904,0.132221296993913,0.699846698630733,0,0.731989530659724,0.46211715726001,0.0708809364073997,0,0.210791971820641,0.0708809364073997,0.0708809364073997,0.0708809364073997,0,0,0,0.142033171831641,0,0,0.142033171831641,0,0.142033171831641,0.516093304290051,0.142033171831641,0.142033171831641,0.516093304290051,0,1,1,0,0,1,1,1,1,1,0.99999999999475,1,0.99999999999475,1,1,1,1,1,0,1,1,1,1,1,1,1,0.99999999999475,0.999996762970397,1,1,1,0.99999999999475,1,0.999996762970397,1,0,1,1,0,0,1,1,0.999996762970397,1,1,1,0.99999999999475,1,1,1,0.99999999999475,0.99999999999475,1,1,1,0.99999999999475,0.999996762970397,1,1,1,1,1,1,0.99999999999475,0.99999999999475,0,1,1,1,1,0.99999999999475,1,1,0.99999999999475,1,1,1,1,1,1,0.99999999999475,1,0.99999999999475,0.99999999999475,1,0.99999999999475,1,0.99999999999475,1,0.999996762970397,1,1,1,1,1,1,0,1,1,1,1,0.99999999999475,0.999996762970397,0.999996762970397,0,0
0,0.260831128543364,0.321213828988535,0.197375320224904,0.0668999253568555,0.435772187335887,0.321213828988535,0.321213828988535,0.197375320224904,0.321213828988535,0.379948962255225,0.321213828988535,0.260831128543364,0.487670964941293,0.197375320224904,0.321213828988535,0.260831128543364,0.197375320224904,0.260831128543364,0.435772187335887,0.0668999253568555,0.583003023933281,0.278449073035126,0.0708809364073997,0.142033171831641,0.404485255461236,0.142033171831641,0.404485255461236,0.142033171831641,0,0.142033171831641,0,0.210791971820641,0.0708809364073997,0,0.404485255461236,0,0.404485255461236,0.0708809364073997,0.404485255461236,0.210791971820641,0.278449073035126,0.0708809364073997,1,1,1,1,1,1,0.999996762970397,1,0.99999999999475,1,0.99999999999475,0.99999999999475,1,1,1,1,1,1,1,1,1,0.99999999999475,1,1,1,1,0.999996762970397,1,1,1,0.99999999999475,1,0.999996762970397,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,0.999996762970397,1,1,1,1,0.999996762970397,0.99999999999475,1,1,1,0.99999999999475,1,0.99999999999475,0.99999999999475,1,1,1,1,1,1,1,1,1,1,0.999996762970397,1,0.99999999999475,1,1,1,1,1,0.99999999999475,1,0.99999999999475,1,1,1,0.999996762970397,1,1,1,1,1,1,1,1,1,0.99999999999475,1,1,0.999996762970397,0.999996762970397,1,1
